DT_EOL|ID|ElementID|ElementCount
DT_EOL|a9779f83-e8c8-4f51-af55-3cc73e62b96b|dbf5b921-8d3f-41b5-ab54-5b54c515db93|1,0000
DT_EOL|a9779f83-e8c8-4f51-af55-3cc73e62b96b|a759e6a7-a90c-446c-8729-84fefee48e1b|1,0000
DT_EOL|0a1513f2-c27e-4147-b729-3d67355769ff|85705527-9677-4096-9cfe-6d04b58a5105|6,0000
DT_EOL|33a7e42a-3a25-4d0a-a12a-3d7776af2afe|527c822d-0892-44e8-992e-e5f7ada3aacb|1,0000
DT_EOL|33a7e42a-3a25-4d0a-a12a-3d7776af2afe|7795cd14-55a2-4393-a919-a9a86b24a165|1,0000
DT_EOL|33a7e42a-3a25-4d0a-a12a-3d7776af2afe|38d78ead-9c00-4568-90a7-379097defb78|1,0000
DT_EOL|33a7e42a-3a25-4d0a-a12a-3d7776af2afe|d21351d4-aebf-441a-9f7b-808ce0eeb18b|1,0000
DT_EOL|33a7e42a-3a25-4d0a-a12a-3d7776af2afe|82b2fe65-2555-48e9-9a14-23156e2353b7|1,0000
DT_EOL|1c77825a-2bf1-4145-baf5-3dd0c910e340|ed2f7e76-6fdd-4d71-820c-16d31c40502c|6,0000
DT_EOL|4b35e0c0-88d1-4a75-9556-3dd18a9757fa|c6482f72-9dcb-48a0-9e02-167a07bcac14|6,0000
DT_EOL|a2d67a14-5b98-4874-8909-3e0968930262|dde746c3-d613-4772-8fe1-2bfca1046bad|6,0000
DT_EOL|f587cb26-2109-4caa-a8e4-3e150b563d7b|3df6c5fd-f6f2-47af-806a-200d3a9c4cee|6,0000
DT_EOL|2cfbe0c2-4ef8-4196-92e1-3e1f33ed0702|e2229aa2-dec0-4f58-9ebd-46462e817ff7|6,0000
DT_EOL|5152ea96-c0ed-4cad-9c0c-3ea5d90e2f0b|39fb14d9-7bfb-43d6-b2ee-e7b9879d236c|1,0000
DT_EOL|5152ea96-c0ed-4cad-9c0c-3ea5d90e2f0b|dc543e63-45bf-402e-bca1-e41b558c47a5|2,0000
DT_EOL|7a4f3dbf-c36b-4dca-863a-3ea7972249f3|eae1534c-e307-4d7d-9d90-e3675a06e662|1,0000
DT_EOL|7a4f3dbf-c36b-4dca-863a-3ea7972249f3|7a19a750-1366-46fa-9fa4-e031d4a40ca6|1,0000
DT_EOL|7a4f3dbf-c36b-4dca-863a-3ea7972249f3|eae1534c-e307-4d7d-9d90-e3675a06e662|1,0000
DT_EOL|3c2a9e68-c916-4789-b2b9-3ef089e4f8d4|910e2e4b-d7d9-4358-9ffa-bce1b2de6714|6,0000
DT_EOL|384cafbc-2a8b-4920-be71-3f27f33af34f|e0c96422-eb3c-4b4e-873e-a42d8663102b|6,0000
DT_EOL|508f00a0-6766-408d-8aea-3f2c794873f7|e83a1f51-20aa-40e3-899c-9e41d8050876|6,0000
DT_EOL|4a393b17-7aa0-4e2c-af2c-3f3966dc4d9f|01c9b598-a121-47ae-aeec-19dedc3824c1|1,0000
DT_EOL|4a393b17-7aa0-4e2c-af2c-3f3966dc4d9f|23463bed-6edd-4eca-b794-989bff04ac8e|1,0000
DT_EOL|63929645-f479-409f-81ad-3f6c8db1e5fe|8598dc35-2c47-4d93-bf48-81df05150c89|1,0000
DT_EOL|63929645-f479-409f-81ad-3f6c8db1e5fe|527c822d-0892-44e8-992e-e5f7ada3aacb|1,0000
DT_EOL|63929645-f479-409f-81ad-3f6c8db1e5fe|d36e2f64-29ec-47b1-962a-df24e7d5e407|1,0000
DT_EOL|63929645-f479-409f-81ad-3f6c8db1e5fe|a0214ec6-ac3a-4e21-b6f3-dec090b72382|1,0000
DT_EOL|63929645-f479-409f-81ad-3f6c8db1e5fe|82b2fe65-2555-48e9-9a14-23156e2353b7|1,0000
DT_EOL|0a4f90fc-0404-4399-bb57-3f834e5ec5d1|de789c12-39a9-4025-93b5-f71d8100d407|1,0000
DT_EOL|0a4f90fc-0404-4399-bb57-3f834e5ec5d1|0baa89f9-1dba-46fa-a357-eebb8369ae7e|1,0000
DT_EOL|0a4f90fc-0404-4399-bb57-3f834e5ec5d1|587e9a6a-3079-4f1c-8941-7b7830ff431c|1,0000
DT_EOL|2ad6567d-dcdf-4959-bfb8-3ff2537e22f3|5394ad7d-5759-44e3-abb0-e7a73163958b|6,0000
DT_EOL|ed3049db-1a35-4bf8-a31e-401330f56f4e|4cc50a15-2cfd-402b-8244-2deef87853a9|6,0000
DT_EOL|838b0b2f-71a2-4522-b39c-40408662d74d|f958855c-4045-48a3-a3e8-c04e7d8f27c4|2,0000
DT_EOL|209088cd-5c8d-4060-b908-40525ea28824|ebde0c9a-3d3b-446a-8e09-d88562c76d3a|6,0000
DT_EOL|772f1d80-0c81-4315-a55e-406c94497cb9|6ee5650f-e51c-42af-b601-6f7fc88174f7|6,0000
DT_EOL|5a885a66-80d7-47ec-849f-40bbbeb51186|571b5f94-8d87-4902-a61c-bb9da4a8322a|6,0000
DT_EOL|78a39184-493a-43c3-8f4a-411efaf986a4|74df264b-532a-4312-a54d-0926286eb3ed|4,0000
DT_EOL|ca212ba6-2b1e-4661-94aa-412bdfff3634|04c85c9b-0947-4c9d-962d-e638a279d7de|4,0000
DT_EOL|fb255039-11a6-4c1a-a6e7-4188233479e2|9956c9d1-f1f6-4222-8f78-3b4b0e0b980d|8,0000
DT_EOL|626b8c25-d303-435b-b5ef-41927918eb6b|623d62c9-abcb-43c2-bf00-afd86c3b16a7|3,0000
DT_EOL|62bd5df9-bd97-4ffa-85d2-41a74f4a0fe3|127b7f21-a42b-4945-88f7-d817c3cff2fa|1,0000
DT_EOL|62bd5df9-bd97-4ffa-85d2-41a74f4a0fe3|f2219b3b-de7e-40f6-9fbd-bddd79565cf3|1,0000
DT_EOL|62bd5df9-bd97-4ffa-85d2-41a74f4a0fe3|a759e6a7-a90c-446c-8729-84fefee48e1b|1,0000
DT_EOL|4943d8b2-7e22-4e96-ab70-426161abfb49|b5e96566-73f1-43a0-8697-a6a18c778a06|3,0000
DT_EOL|e4a6c880-20d5-4187-946d-426393620817|cb5544a5-c9c2-406a-a7c7-d8d5fb1174e4|3,0000
DT_EOL|7c86ea83-5efc-49ad-bac0-427b98efae97|6d4bed4d-0d97-43b2-b027-a62b54a8b163|3,0000
DT_EOL|5e90ff08-c897-4ad0-b9a4-4308c03f8fa5|528aeca1-f6a0-457f-9f3d-a4bf2e2d3172|6,0000
DT_EOL|c37c45e7-edb2-4e5d-8f7f-43152eb720a7|2d893ab7-8a53-4cee-9f02-1d69398e9f6c|2,0000
DT_EOL|a5235675-3892-488c-beb6-4318792ad559|f27b53e0-c204-4931-9892-720adf803577|6,0000
DT_EOL|13647265-1c6d-4892-b9ec-43280231ba8a|095c19c7-f326-430b-a257-6105864bbe3b|1,0000
DT_EOL|13647265-1c6d-4892-b9ec-43280231ba8a|59c36ac8-56a9-4cd5-adb2-5ac61710b764|1,0000
DT_EOL|c5396fbc-ea58-4aea-9de8-438ac5ddf9cd|c2ef718d-412e-4c0d-8472-b6ba302f610f|1,0000
DT_EOL|c5396fbc-ea58-4aea-9de8-438ac5ddf9cd|5b89befb-a8aa-4b85-9fe9-01a884675874|1,0000
DT_EOL|c5396fbc-ea58-4aea-9de8-438ac5ddf9cd|f6da9c3f-e32e-496c-812a-1a6982917577|1,0000
DT_EOL|c423d13b-b64f-4aa5-a28b-4399a7a1e1fe|a3035c89-fddd-40c4-b57e-c972824653df|6,0000
DT_EOL|15227880-8e04-404e-bc10-43a22e046cad|394f1833-bdb6-4a9b-b15b-8b333758b688|4,0000
DT_EOL|1be08f66-bd8e-4678-9af3-43b0fdbe0418|b2089ae4-879c-475e-a04c-700be3edb9d5|6,0000
DT_EOL|6f6a1be7-9f04-4b85-b888-43da42e6ca3e|03dceae7-03ca-4441-b552-8eec3617d4ee|6,0000
DT_EOL|bd278cdc-7cd8-4bcb-8511-43eec4298d30|434f6de6-2775-4084-9710-83608aeedce7|6,0000
DT_EOL|2a0fab8b-d1e2-4b2a-8bc2-4409f43f4ea5|2ab5e6a9-19bc-4052-b9a3-84fe6504d0e8|6,0000
DT_EOL|65ba6eba-bb88-4686-98e7-441489faa790|35516c31-9f40-45be-8ae6-3790740628a8|6,0000
DT_EOL|f04ac8ac-35f2-4065-a85b-444bab507b83|f8ea4b15-62f5-4c57-9b07-34b0665e0579|1,0000
DT_EOL|f04ac8ac-35f2-4065-a85b-444bab507b83|7dad0570-dbd9-40f0-9df8-628f0b52e75b|1,0000
DT_EOL|f04ac8ac-35f2-4065-a85b-444bab507b83|a759e6a7-a90c-446c-8729-84fefee48e1b|1,0000
DT_EOL|8d3e46f5-d9ea-40b2-8cfc-4457a59aa92a|69579c5a-880b-4cfa-b263-e9e9655dc84a|1,0000
DT_EOL|8d3e46f5-d9ea-40b2-8cfc-4457a59aa92a|7a19a750-1366-46fa-9fa4-e031d4a40ca6|1,0000
DT_EOL|8d3e46f5-d9ea-40b2-8cfc-4457a59aa92a|69579c5a-880b-4cfa-b263-e9e9655dc84a|1,0000
DT_EOL|466461fb-e065-412c-90fb-44b9b6ecdb44|d28d6e5a-35bc-4430-9680-324e6c9827f4|6,0000
DT_EOL|6a778a34-94c3-47bb-bc7e-4574ec1cd9f1|4b50ea20-470e-4379-9994-39dc43b00efd|8,0000
DT_EOL|eb1b8718-f94b-48be-b5ac-4598d2d6148e|16b26b53-4e0a-46fb-a494-e458d6f7cb5e|3,0000
DT_EOL|b9e13d73-b068-4ff6-b2c1-45d7282fa1d0|272da505-c5b7-41a2-8ebf-077996d36f10|3,0000
DT_EOL|19bef6bd-4ec5-4cf4-a949-463c46809dbe|34ad378e-b883-4b64-a4d5-f06fea7108a4|4,0000
DT_EOL|cb56387f-a998-400a-9382-463f2d42dd00|f8aaab6a-a161-4a31-918e-503b0484e933|1,0000
DT_EOL|cb56387f-a998-400a-9382-463f2d42dd00|9c83a6f2-5b69-4cee-bea7-4f003b421d63|1,0000
DT_EOL|9d91cb04-4d79-4cac-9b4f-464814e12b0b|474c601b-a89b-4de6-871f-85305d125c14|3,0000
DT_EOL|5425333c-ae63-43f0-bb15-4659681d5ebe|424427f6-9d20-421e-97a7-9587becad5f8|10,0000
DT_EOL|a82a9472-5ee5-43d7-995f-4683d4a37645|46394c33-5230-4db7-ac75-e90c4a4eb6c6|6,0000
DT_EOL|5339b3c9-6d5d-4446-8d97-468e38a31edf|5fff8deb-1f7c-4f1e-99fb-78d66bcc16de|12,0000
DT_EOL|03fc8603-ad80-485f-9474-46c07a3f4992|ee9a752f-8f38-46f0-b503-8cbe09b2b903|1,0000
DT_EOL|03fc8603-ad80-485f-9474-46c07a3f4992|e391947a-a049-42a8-88aa-561c4878db5f|3,0000
DT_EOL|77cb4f53-a0f5-43ef-b2bb-46ca34b076d1|796842e8-9a33-4669-b59d-76aae0152517|6,0000
DT_EOL|2edcf88d-16b8-4c9a-adfb-46ec2119a8f9|034a4cc6-fdf4-47f9-8cbf-e001d04aeeeb|4,0000
DT_EOL|d9918bae-ae97-4256-89a6-46f269b5a88d|3f36fb0d-b838-44bd-8b50-dcfadc85b686|6,0000
DT_EOL|6a50074b-e055-42f7-a431-46f5adca7362|7249fdf9-ce41-4c4c-be32-c317ca58a94f|6,0000
DT_EOL|4218d06a-e980-4709-87bb-47097c3e541f|0228ca78-d11c-4dd7-9ba4-e5af2e90f940|1,0000
DT_EOL|4218d06a-e980-4709-87bb-47097c3e541f|7f1bf173-b3c0-45d6-b661-76979d6d21d7|1,0000
DT_EOL|4218d06a-e980-4709-87bb-47097c3e541f|230f24d6-e384-45da-8b62-f36105eddd5c|1,0000
DT_EOL|68805dcc-9f1f-4f3d-a906-471fbe14093d|619de729-f36f-4309-812a-7d55ef345c81|6,0000
DT_EOL|001b3843-b655-4bde-8ce5-476bce0188a1|1e23b73a-e9d4-4b60-9151-dbe3ec9c0b08|3,0000
DT_EOL|2ec0e2a6-60b9-4b6c-98a1-477e140d2fbb|f8ca146d-3724-4613-9ec0-04d3fbc6e75f|4,0000
DT_EOL|95c1efe5-fc4c-4dd4-9eb0-478d0df9ccb2|5508bd38-6a37-4289-9efe-0c59e143be78|8,0000
DT_EOL|52d697a0-97a8-434a-9197-479e33533c07|7b617216-c3a5-49af-8bb5-87a26711c370|6,0000
DT_EOL|3a766a21-cf6e-44de-b94b-47a346033f0f|8722712c-6ee0-461f-af86-3a6d8e6a9f3e|6,0000
DT_EOL|85ff5e52-2b69-42bd-af37-481a21420049|044cdaa3-d866-4c2c-8c7a-54ae0f224ec1|6,0000
DT_EOL|d12a28de-7c4d-478a-8103-4833dab487df|0c004ec0-c3ed-4f91-ac69-c44a9b860a1b|1,0000
DT_EOL|d12a28de-7c4d-478a-8103-4833dab487df|afb148b8-688c-427a-a568-a685c6a0834a|1,0000
DT_EOL|d12a28de-7c4d-478a-8103-4833dab487df|50d6dae9-e280-4bb2-8f30-e5624648a69f|1,0000
DT_EOL|9a52c4f5-3084-4705-bf14-48822a027bef|ba7a5f84-1fbc-491b-b13b-78fbc790e3a4|1,0000
DT_EOL|9a52c4f5-3084-4705-bf14-48822a027bef|19a305be-96be-4706-9e49-b851aa5424ab|1,0000
DT_EOL|cf2e8135-ec5b-4efc-a6d0-489d1a20426e|42aac085-c1b4-4391-a4ae-cd4d64521849|6,0000
DT_EOL|f7053469-1f35-4f4b-9800-489ed5d8f346|42bea74c-c818-4c1e-b0e9-3a760b017c55|6,0000
DT_EOL|75290663-46d2-45b2-bef2-48a234e693a5|13c217a6-bb28-4851-a8c1-027a78247692|4,0000
DT_EOL|004a3496-4278-44d1-9259-492fa3dc646c|2779a298-55fb-402a-b314-822112c625f7|3,0000
DT_EOL|b58b79d6-edb5-40a3-a480-49427c98a6af|86188aaf-1ec2-4b96-97c7-b2de69a22bcf|6,0000
DT_EOL|c436ba17-e502-4c25-8b30-499959bb411f|7e7d3629-bd27-4bdd-adf9-6992583d97ff|7,0000
DT_EOL|de30d3f1-5f62-4bd5-8adb-49d759194994|6034d296-261e-47ee-92a2-bc6d05474b1b|4,0000
DT_EOL|df0f06ba-830d-4670-ada5-49e37401d93d|76cf3443-3f69-44f3-850b-575c7353313a|2,0000
DT_EOL|df0f06ba-830d-4670-ada5-49e37401d93d|5194ba96-0d7f-4970-826a-4d16e0464a89|2,0000
DT_EOL|926e6690-3628-4439-bf38-4a189d5b0bab|c157637e-3acf-4d97-828e-925e34ef0219|10,0000
DT_EOL|19a72656-5fd9-4600-aa39-4a1fd689b72f|6a73807c-448d-4faf-a700-99b1d4371142|4,0000
DT_EOL|7b5cd231-0743-4c84-959a-4a2cd7889cae|5e094979-24ab-489f-aee7-e4511caddfbc|6,0000
DT_EOL|1d254467-98d9-4347-879c-4a515cb2067f|454ddf62-44dc-45fa-8e59-5cfa57da6258|3,0000
DT_EOL|684e4361-142d-48c5-9998-4a65b4a940bd|510c9227-e359-45cc-9456-4c9a2a96808c|6,0000
DT_EOL|de61dd10-f58c-40d0-888f-4aed486ea033|a29809a2-af09-4b61-ae24-108e41d1fe2f|4,0000
DT_EOL|0acc7911-c4aa-4b1a-84e2-4af3e8dc4dc8|caabf54f-c7c4-4eff-906a-603a30f5c7be|6,0000
DT_EOL|bdb828ea-b7ee-421e-9b81-4b55d34b3ea8|27893168-384f-4016-b1d3-b0d3d4309300|3,0000
DT_EOL|68e43ec0-1f4b-4e63-85f6-4b6841719047|b89573a3-a21f-44c8-8520-1756f1393376|6,0000
DT_EOL|4e2475c6-624a-400e-9c2d-4bcd98d308c4|13d3b084-f00f-4a4f-80b1-cbf599693e13|6,0000
DT_EOL|0b7bd1bb-1902-484a-960e-4bec1f7b2231|08bd75ae-82f4-4396-8b63-af6b1568f655|6,0000
DT_EOL|aca5b1a4-4a1f-4b4d-b555-4bfa422ace04|9a048b59-510c-46ac-91f5-a7f05cfa9b85|4,0000
DT_EOL|7918419d-728c-4388-bf37-4c39c834035f|a165d0f9-b807-4262-9cab-1853f1272626|1,0000
DT_EOL|7918419d-728c-4388-bf37-4c39c834035f|f8ff929c-96df-4125-9a1c-a1c93df7fb6b|1,0000
DT_EOL|e2bfcef8-b6ee-416a-a65b-4c63104a74a9|571b5f94-8d87-4902-a61c-bb9da4a8322a|3,0000
DT_EOL|baa72a6d-401e-495d-b7df-4c6f2823cec9|5919785e-4e16-411e-9227-0761b8507446|6,0000
DT_EOL|2f14e674-2952-4e52-8d12-4c843c2eaf2e|55f47ccf-f9a7-49d8-9234-966282aa31da|1,0000
DT_EOL|2f14e674-2952-4e52-8d12-4c843c2eaf2e|555ff369-a7e7-4b04-9dd3-ac0fa0530561|1,0000
DT_EOL|2f14e674-2952-4e52-8d12-4c843c2eaf2e|5b8b5bd3-2e0f-4959-82df-4260560bde11|1,0000
DT_EOL|cd6738b8-f809-4346-8c4e-4cffdaa90649|12602696-a91f-4e8a-b956-2f9d432f707d|4,0000
DT_EOL|53b04de4-e0e4-4c1d-8cfc-4d729defba26|6ce6cdea-e286-4dbd-bd3a-6c038be54a00|2,0000
DT_EOL|afbae08f-a494-4235-804c-4da8ed0d5b5b|7b9fa4e7-6988-4fa1-896a-9956e872c74e|6,0000
DT_EOL|7f4efda8-fb52-4674-ac76-4dbc4c4fbedc|6cd17b2c-cc7b-4064-a3c4-1dc6372bbcbb|1,0000
DT_EOL|7f4efda8-fb52-4674-ac76-4dbc4c4fbedc|555ff369-a7e7-4b04-9dd3-ac0fa0530561|1,0000
DT_EOL|7f4efda8-fb52-4674-ac76-4dbc4c4fbedc|5b8b5bd3-2e0f-4959-82df-4260560bde11|1,0000
DT_EOL|13ff0af6-f330-4fe3-a7f8-4dff09f3b32e|9e735c1a-c9ed-4985-8f58-e9ce5007ac74|4,0000
DT_EOL|6f9673a4-3f1a-4f03-a5f8-4e12fcb57670|953e8caf-a17d-4181-9689-c680a527aa74|2,0000
DT_EOL|6f9673a4-3f1a-4f03-a5f8-4e12fcb57670|39fb14d9-7bfb-43d6-b2ee-e7b9879d236c|1,0000
DT_EOL|82b3d3e0-2cc2-4987-a22c-4eb2719d6679|105ac2ec-9b98-409d-8625-d5c3259bf269|4,0000
DT_EOL|f330d2e0-5ad9-4efb-948f-4ec7a0c42910|29878666-3253-4f5a-b665-bbd68ea3787c|3,0000
DT_EOL|57e60bff-5222-45a9-ab59-4ecfcc903f7b|e44efe11-f04c-4eea-ab91-379bf63bb1f1|4,0000
DT_EOL|57e60bff-5222-45a9-ab59-4ecfcc903f7b|c33ea85f-e1f0-426b-9aa9-e1e73f501e32|1,0000
DT_EOL|9bcfa40a-eb68-42f8-a8e2-4eda91c934ec|801843ea-c19a-4332-9ae4-902aedde246c|1,0000
DT_EOL|9bcfa40a-eb68-42f8-a8e2-4eda91c934ec|d0bfc241-662b-4ca6-b400-d8e5a5e5857d|1,0000
DT_EOL|9bcfa40a-eb68-42f8-a8e2-4eda91c934ec|361d7948-809c-4f2a-b7a1-008550c62283|1,0000
DT_EOL|7d837e4d-bc59-4ea1-8347-4eed2edc9b3f|2a22efca-5221-463b-877e-b31ed1b332a8|6,0000
DT_EOL|cdf99e86-a991-4264-a431-4ef6e6277255|767211a5-2d2f-4527-a18a-e364f5822acd|3,0000
DT_EOL|9b07eef0-2492-4afb-b772-4efda27a7c28|8e80d691-9a42-4884-a7fd-6c5dad4b8e77|12,0000
DT_EOL|1c247f37-9c27-4755-a86a-4f06cc439fab|256da386-b5ed-440b-87c8-34c2804be48f|1,0000
DT_EOL|1c247f37-9c27-4755-a86a-4f06cc439fab|0047d850-09d9-438e-926c-81227e2d0ceb|1,0000
DT_EOL|1c247f37-9c27-4755-a86a-4f06cc439fab|0bd36d0a-e4aa-4104-aa19-839e2024f8c0|1,0000
DT_EOL|fe50be1e-8464-49fe-b34d-4f727f26228a|37b5f479-d6c1-4f78-a79b-ed27d6ff496c|1,0000
DT_EOL|fe50be1e-8464-49fe-b34d-4f727f26228a|2dfb0ad4-dcbc-4e76-88ef-cae877aa2405|1,0000
DT_EOL|b4299964-5ace-4208-8542-4f98f8d82888|058137b1-dfba-49d5-8d37-1241469c55e5|3,0000
DT_EOL|4fa6328c-9c9a-4060-b80d-4fa1823ce9e9|3c0f0519-854c-4e04-9a68-7ac6a111cfc4|1,0000
DT_EOL|4fa6328c-9c9a-4060-b80d-4fa1823ce9e9|e8d6ffe1-5554-46e5-b8df-c8e4ac9c2692|1,0000
DT_EOL|4fa6328c-9c9a-4060-b80d-4fa1823ce9e9|66a77423-6a28-4dd0-9e64-6d6f0f52807f|1,0000
DT_EOL|df7425cf-793c-48d4-a825-4fe7a1252d57|42ba6671-13f1-4c88-8fe4-a2e7704f1be0|6,0000
DT_EOL|022d8805-f470-42e6-961b-4fff7bea7b68|2255bd43-ce2f-4cc9-b3d3-5a29c37a9177|1,0000
DT_EOL|022d8805-f470-42e6-961b-4fff7bea7b68|16c44838-ca91-4299-a2fc-aa6496a92a93|1,0000
DT_EOL|cc3b3563-f480-443b-8e8a-50189868178e|1b329385-e9d2-4c34-af14-92027302ecd3|1,0000
DT_EOL|cc3b3563-f480-443b-8e8a-50189868178e|c45bb146-e5b5-44d3-8aaa-652c2ecb630b|1,0000
DT_EOL|5ce1fa0a-84b3-403d-94cd-5019de9818a0|b5e96566-73f1-43a0-8697-a6a18c778a06|6,0000
DT_EOL|5e57004b-fc33-4d4b-9dad-5098d59f12a6|c989c7ae-811c-4c90-bd22-5a319c49e798|8,0000
DT_EOL|9b8f3d06-5b64-4e31-a1e5-509e6d8f0991|1f9c1dbd-d2cf-4277-a999-7305ba85b032|1,0000
DT_EOL|9b8f3d06-5b64-4e31-a1e5-509e6d8f0991|af306292-2ad6-45e6-82e0-a010f48394ce|1,0000
DT_EOL|d23372b1-e9a7-4f2c-8ad4-50d35443f05b|d68814d7-cef1-4849-9696-37cac1c049cc|3,0000
DT_EOL|c84b6b81-8563-4823-85be-50ea76c9c8ae|8301bfbe-dda8-4001-a278-9c6e5f0da251|2,0000
DT_EOL|4c188a00-617d-4cdb-8a8e-510f44ee0d2d|34c8528f-149c-4dfb-b186-2111eece7a3d|3,0000
DT_EOL|6a77b937-8129-4e00-a5e3-512f416b0335|de105cf6-fdfb-4902-ba2e-49b5085e3b58|2,0000
DT_EOL|ba1b798d-3680-48fa-b1e7-5134f3118e18|04c0af06-811d-4c15-a920-a09ec0d4973b|4,0000
DT_EOL|7760b162-ab45-44ce-b775-5157f586f897|29051e29-6fa9-4897-b2ab-8900127c199c|6,0000
DT_EOL|a46ec065-8a27-4a29-a174-51b8c19ac1f6|0efeb327-bf41-4711-b45e-0af50790cd4b|6,0000
DT_EOL|b8318467-6600-46c8-bc85-51d6ea5f8bb7|4e7349bd-d725-4f20-b85e-777598ccfb46|3,0000
DT_EOL|e94cc732-c699-4fe3-ba3f-51e6b0ef5d30|d49d5125-f9ce-43a9-bfbf-0fb5e5a02e56|2,0000
DT_EOL|ec91466e-ba6b-47c7-9318-51f1d9bd54d2|4e2e72b1-bccb-4bcd-9737-d1e262e1d505|6,0000
DT_EOL|c09e598e-d794-4fdb-97e5-5236fb4d079e|00a309e9-f4d2-4985-abab-4f0ffd3edd1b|3,0000
DT_EOL|63932adf-018f-42fe-9352-526d756a3f24|e5d0d39e-8815-4c27-a390-10ff43b885ef|1,0000
DT_EOL|63932adf-018f-42fe-9352-526d756a3f24|2dfb0ad4-dcbc-4e76-88ef-cae877aa2405|1,0000
DT_EOL|914422a6-33b5-4000-b8fd-5295d63aabb6|027a529d-fb88-4ac1-9422-8d7dcfc31ed4|2,0000
DT_EOL|4270c682-e4e3-441d-bec9-529e55b36997|b72d2b72-7581-4be8-afdd-59f7cf6c8fed|4,0000
DT_EOL|4fc3e5e4-459a-44bf-a681-531d6e6c883b|c157637e-3acf-4d97-828e-925e34ef0219|5,0000
DT_EOL|17160371-5b95-4033-a95e-531eaa4065df|43819106-6dfa-4e7f-8f53-b404870637e8|6,0000
DT_EOL|f0fd28b0-71e6-4997-b437-535a2816cd3d|83e0439e-fa8f-4091-a133-9b7429008b46|1,0000
DT_EOL|f0fd28b0-71e6-4997-b437-535a2816cd3d|27531e0a-252b-400a-b18d-668425a40fc5|1,0000
DT_EOL|ba1a7fe6-a504-426d-a104-539fc92ffbfd|4d924dde-3d6f-42d2-a969-e02c4d598f8a|6,0000
DT_EOL|53135f9f-14fc-4fa6-a96d-53cd4f326f69|d169b25e-9961-48b9-9b3a-4557dbabd7d3|3,0000
DT_EOL|8348abc7-6df5-4bf5-8782-53cd7fd96bec|04c85c9b-0947-4c9d-962d-e638a279d7de|2,0000
DT_EOL|18c8c194-5096-46f4-aa4b-5492bac24e0d|9502073c-8a10-4f06-b62a-3fe804c47fe6|6,0000
DT_EOL|74100634-9de3-44f2-8357-561742196b06|efa8a37f-c708-4c60-8ae7-c62620dad8bd|3,0000
DT_EOL|fe0c9ac3-78b9-4da3-aee1-564459c48d05|dde746c3-d613-4772-8fe1-2bfca1046bad|3,0000
DT_EOL|d44b497f-7dc6-4cee-b02a-5661d4fd27e2|ba70c35a-c6c0-416c-a7b1-690133b5be2d|6,0000
DT_EOL|64cffc83-017f-4a39-b22e-567b725f9cc3|4df6ac9e-45d3-4129-942c-28f1c2e70747|1,0000
DT_EOL|64cffc83-017f-4a39-b22e-567b725f9cc3|66814c06-e0a1-47ab-be89-36cafed0c59a|1,0000
DT_EOL|29903f10-196e-4db2-adfa-56bc12773383|4bf28196-fd79-48f9-badc-d088fc7deb46|3,0000
DT_EOL|d1e80cf6-584d-45c9-96aa-56c042d0af54|7777a4ba-26d9-457f-8dbd-1d95b3a72cf3|1,0000
DT_EOL|d1e80cf6-584d-45c9-96aa-56c042d0af54|ffa48c01-c266-43b8-9bb5-8fc605fd9715|1,0000
DT_EOL|a98a1f71-3078-45a3-8080-56cfe28a3367|08fcaedd-3edd-4531-bb68-136d5d521c3a|6,0000
DT_EOL|5f3c8e4d-9fe6-4856-9a75-570365d470a5|de80fedd-a22d-47d4-a11f-58590838bcda|6,0000
DT_EOL|2cf70746-e210-42aa-a64f-5728fee55c7c|f8da0b08-bf5c-4fca-aec8-10b1597a5600|1,0000
DT_EOL|2cf70746-e210-42aa-a64f-5728fee55c7c|a4f0c7ca-c8cb-4d48-ae2d-8df95700ff12|1,0000
DT_EOL|2cf70746-e210-42aa-a64f-5728fee55c7c|4765bc00-2a68-45d5-84ca-fe61852b0cd8|1,0000
DT_EOL|c4f60329-497b-4efc-9c72-5734c0da9b86|cfb13b45-f4ec-4ee4-8bcf-17bfef39421c|6,0000
DT_EOL|5b13a4d1-3e37-40d7-ba26-57ac0215f09c|a0692c5d-deea-4a3d-952d-677f85f3cc4f|6,0000
DT_EOL|b5a703c5-23b3-4e2f-92b9-57b290284192|be0abf52-0b68-4fed-893f-6590903d6909|3,0000
DT_EOL|263d5a8c-a56c-4253-a7fd-57b4839eeaa9|c45cbddb-6911-4ccb-9108-181305401738|2,0000
DT_EOL|99829421-1e53-4578-8ac5-582a1497ed6b|6d8b25ea-c161-4978-9d48-1092e2d5d451|6,0000
DT_EOL|153b3834-63f8-447e-8e7f-58551b2c9119|b7aa3a5e-3fd3-49e1-8e04-572a40ca5954|4,0000
DT_EOL|81e3a620-0f58-497e-9dff-586d593fa157|9e17b2cc-a18e-42df-85be-f760c7213826|6,0000
DT_EOL|a21479c4-9578-4b1b-8588-586ddcc64fc9|21da089a-1573-4d6f-89b5-8e0ba038a27b|1,0000
DT_EOL|a21479c4-9578-4b1b-8588-586ddcc64fc9|36b4388c-8415-4948-8fe0-c1d3d8f7981f|1,0000
DT_EOL|a21479c4-9578-4b1b-8588-586ddcc64fc9|66a77423-6a28-4dd0-9e64-6d6f0f52807f|1,0000
DT_EOL|cecb384c-0be7-4b6b-9327-5876a2658ca3|5b1bbadf-02d9-4880-9667-d22b55690f5c|4,0000
